[rosmaster.main][INFO] 2023-09-04 14:31:18,680: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2023-09-04 14:31:18,680: Starting ROS Master Node
[rosmaster.master][INFO] 2023-09-04 14:31:25,029: +PARAM [/camera/color/image_raw/compressed/format] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,031: +PARAM [/camera/color/image_raw/compressed/jpeg_quality] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,033: +PARAM [/camera/color/image_raw/compressed/jpeg_progressive] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,035: +PARAM [/camera/color/image_raw/compressed/jpeg_optimize] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,037: +PARAM [/camera/color/image_raw/compressed/jpeg_restart_interval] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,038: +PARAM [/camera/color/image_raw/compressed/png_level] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,040: +PARAM [/camera/color/image_raw/compressed/format] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,042: +PARAM [/camera/color/image_raw/compressed/jpeg_quality] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,043: +PARAM [/camera/color/image_raw/compressed/jpeg_progressive] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,045: +PARAM [/camera/color/image_raw/compressed/jpeg_optimize] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,046: +PARAM [/camera/color/image_raw/compressed/jpeg_restart_interval] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,048: +PARAM [/camera/color/image_raw/compressed/png_level] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,050: +PUB [/camera/color/image_raw] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:31:25,052: +PUB [/camera/color/image_raw/theora] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:31:25,054: +SERVICE [/camera/color/image_raw/theora/set_parameters] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:31:25,056: +PUB [/camera/color/image_raw/theora/parameter_descriptions] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:31:25,058: +PUB [/camera/color/image_raw/theora/parameter_updates] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:31:25,065: +PARAM [/camera/color/image_raw/theora/optimize_for] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,067: +PARAM [/camera/color/image_raw/theora/target_bitrate] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,069: +PARAM [/camera/color/image_raw/theora/quality] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,071: +PARAM [/camera/color/image_raw/theora/keyframe_frequency] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,073: +PARAM [/camera/color/image_raw/theora/optimize_for] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,075: +PARAM [/camera/color/image_raw/theora/target_bitrate] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,077: +PARAM [/camera/color/image_raw/theora/quality] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,078: +PARAM [/camera/color/image_raw/theora/keyframe_frequency] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:31:25,080: +PUB [/camera/color/camera_info] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:31:25,082: +PUB [/camera/color/metadata] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:31:25,084: +PUB [/camera/extrinsics/depth_to_color] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:31:25,348: +PUB [/camera/stereo_module/auto_exposure_roi/parameter_descriptions] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:31:25,349: +PUB [/camera/stereo_module/auto_exposure_roi/parameter_updates] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:31:25,352: +SERVICE [/camera/stereo_module/auto_exposure_roi/set_parameters] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:31:25,358: +PUB [/camera/rgb_camera/auto_exposure_roi/parameter_descriptions] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:31:25,359: +PUB [/camera/rgb_camera/auto_exposure_roi/parameter_updates] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:31:25,359: +SERVICE [/camera/rgb_camera/auto_exposure_roi/set_parameters] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:31:25,361: +SERVICE [/camera/realsense2_camera/device_info] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:19,998: -PUB [/camera/extrinsics/depth_to_color] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,000: -PUB [/camera/color/metadata] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,001: -PUB [/camera/depth/metadata] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,002: -PUB [/camera/color/camera_info] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,003: -PUB [/camera/depth/camera_info] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,005: -PUB [/camera/color/image_raw/compressedDepth] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,006: -PUB [/camera/color/image_raw/compressed] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,007: -PUB [/camera/color/image_raw] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,008: -PUB [/camera/color/image_raw/theora] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,009: -PUB [/camera/color/image_raw/compressedDepth/parameter_descriptions] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,010: -PUB [/camera/color/image_raw/compressedDepth/parameter_updates] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,011: -SERVICE [/camera/color/image_raw/compressedDepth/set_parameters] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:20,012: -PUB [/camera/color/image_raw/compressed/parameter_descriptions] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,013: -PUB [/camera/color/image_raw/compressed/parameter_updates] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,014: -SERVICE [/camera/color/image_raw/compressed/set_parameters] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:20,015: -PUB [/camera/color/image_raw/theora/parameter_descriptions] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,016: -PUB [/camera/color/image_raw/theora/parameter_updates] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,017: -SERVICE [/camera/color/image_raw/theora/set_parameters] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:20,018: -PUB [/diagnostics] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,020: -PUB [/camera/depth/image_rect_raw/compressedDepth] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,021: -PUB [/camera/depth/image_rect_raw/compressed] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,022: -PUB [/camera/depth/image_rect_raw] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,023: -PUB [/camera/depth/image_rect_raw/theora] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,024: -PUB [/camera/depth/image_rect_raw/compressedDepth/parameter_descriptions] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,025: -PUB [/camera/depth/image_rect_raw/compressedDepth/parameter_updates] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,026: -SERVICE [/camera/depth/image_rect_raw/compressedDepth/set_parameters] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:20,027: -PUB [/camera/depth/image_rect_raw/compressed/parameter_descriptions] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,028: -PUB [/camera/depth/image_rect_raw/compressed/parameter_updates] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,029: -SERVICE [/camera/depth/image_rect_raw/compressed/set_parameters] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:20,030: -PUB [/camera/depth/image_rect_raw/theora/parameter_descriptions] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,031: -PUB [/camera/depth/image_rect_raw/theora/parameter_updates] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,032: -SERVICE [/camera/depth/image_rect_raw/theora/set_parameters] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:20,035: -PUB [/tf] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,036: -PUB [/tf_static] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,037: -SERVICE [/camera/stereo_module/set_parameters] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:20,038: -PUB [/camera/stereo_module/parameter_updates] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,039: -PUB [/camera/stereo_module/parameter_descriptions] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,040: -SERVICE [/camera/rgb_camera/set_parameters] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:20,041: -PUB [/camera/rgb_camera/parameter_updates] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,042: -PUB [/camera/rgb_camera/parameter_descriptions] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,043: -SERVICE [/camera/motion_module/set_parameters] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:20,044: -PUB [/camera/motion_module/parameter_updates] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,045: -PUB [/camera/motion_module/parameter_descriptions] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,045: -SERVICE [/camera/stereo_module/auto_exposure_roi/set_parameters] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:20,046: -PUB [/camera/stereo_module/auto_exposure_roi/parameter_updates] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,047: -PUB [/camera/stereo_module/auto_exposure_roi/parameter_descriptions] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,048: -SERVICE [/camera/rgb_camera/auto_exposure_roi/set_parameters] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:20,049: -PUB [/camera/rgb_camera/auto_exposure_roi/parameter_updates] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,050: -PUB [/camera/rgb_camera/auto_exposure_roi/parameter_descriptions] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:20,051: -SERVICE [/camera/realsense2_camera/device_info] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:27,237: -PUB [/rosout] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:27,238: -PUB [/camera/realsense2_camera_manager/bond] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:27,239: -SUB [/camera/realsense2_camera_manager/bond] /camera/realsense2_camera_manager http://ubuntu:35333/
[rosmaster.master][INFO] 2023-09-04 14:37:27,239: -SERVICE [/camera/realsense2_camera_manager/get_loggers] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:27,240: -SERVICE [/camera/realsense2_camera_manager/set_logger_level] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:27,240: -SERVICE [/camera/realsense2_camera_manager/load_nodelet] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:27,241: -SERVICE [/camera/realsense2_camera_manager/unload_nodelet] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:27,241: -SERVICE [/camera/realsense2_camera_manager/list] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:27,242: -SERVICE [/camera/enable] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:27,242: -SERVICE [/camera/realsense2_camera/reset] /camera/realsense2_camera_manager rosrpc://ubuntu:60609
[rosmaster.master][INFO] 2023-09-04 14:37:27,243: -CACHEDPARAM [/camera/realsense2_camera_manager/diagnostic_period] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:37:27,244: -CACHEDPARAM [/rosout_disable_topics_generation] by /camera/realsense2_camera_manager
[rosmaster.master][INFO] 2023-09-04 14:37:27,315: publisherUpdate[/rosout] -> http://ubuntu:42673/ ['http://ubuntu:35565/']
[rosmaster.master][INFO] 2023-09-04 14:37:27,315: publisherUpdate[/camera/realsense2_camera_manager/bond] -> http://ubuntu:35333/ ['http://ubuntu:35565/']
[rosmaster.master][INFO] 2023-09-04 14:37:27,315: publisherUpdate[/camera/realsense2_camera_manager/bond] -> http://ubuntu:35565/ ['http://ubuntu:35565/']
[rosmaster.master][INFO] 2023-09-04 14:37:27,316: publisherUpdate[/rosout] -> http://ubuntu:42673/ ['http://ubuntu:35565/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-09-04 14:37:27,317: publisherUpdate[/camera/realsense2_camera_manager/bond] -> http://ubuntu:35565/ ['http://ubuntu:35565/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-09-04 14:37:27,418: -PUB [/rosout] /camera/realsense2_camera http://ubuntu:35565/
[rosmaster.master][INFO] 2023-09-04 14:37:27,418: publisherUpdate[/rosout] -> http://ubuntu:42673/ []
[rosmaster.master][INFO] 2023-09-04 14:37:27,419: -PUB [/camera/realsense2_camera_manager/bond] /camera/realsense2_camera http://ubuntu:35565/
[rosmaster.master][INFO] 2023-09-04 14:37:27,419: publisherUpdate[/rosout] -> http://ubuntu:42673/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-09-04 14:37:27,420: -SUB [/camera/realsense2_camera_manager/bond] /camera/realsense2_camera http://ubuntu:35565/
[rosmaster.master][INFO] 2023-09-04 14:37:27,420: publisherUpdate[/camera/realsense2_camera_manager/bond] -> http://ubuntu:35565/ []
[rosmaster.master][INFO] 2023-09-04 14:37:27,420: -SERVICE [/camera/realsense2_camera/get_loggers] /camera/realsense2_camera rosrpc://ubuntu:44449
[rosmaster.master][INFO] 2023-09-04 14:37:27,421: -SERVICE [/camera/realsense2_camera/set_logger_level] /camera/realsense2_camera rosrpc://ubuntu:44449
[rosmaster.master][INFO] 2023-09-04 14:37:27,422: -CACHEDPARAM [/rosout_disable_topics_generation] by /camera/realsense2_camera
[rosmaster.master][INFO] 2023-09-04 14:37:27,428: publisherUpdate[/camera/realsense2_camera_manager/bond] -> http://ubuntu:35565/ []: sec=0.01, exception=[Errno 111] Connection refused
[rosmaster.threadpool][ERROR] 2023-09-04 14:37:27,432: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1165, in single_request
    http_conn = self.send_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1278, in send_request
    self.send_content(connection, request_body)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1308, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python3.8/http/client.py", line 1251, in endheaders
    self._send_output(message_body, encode_chunked=encode_chunked)
  File "/usr/lib/python3.8/http/client.py", line 1011, in _send_output
    self.send(msg)
  File "/usr/lib/python3.8/http/client.py", line 951, in send
    self.connect()
  File "/usr/lib/python3.8/http/client.py", line 922, in connect
    self.sock = self._create_connection(
  File "/usr/lib/python3.8/socket.py", line 808, in create_connection
    raise err
  File "/usr/lib/python3.8/socket.py", line 796, in create_connection
    sock.connect(sa)
ConnectionRefusedError: [Errno 111] Connection refused

[rosmaster.master][INFO] 2023-09-04 14:37:33,098: publisherUpdate[/camera/realsense2_camera_manager/bond] -> http://ubuntu:35333/ ['http://ubuntu:35565/']: sec=5.78, exception=[Errno 111] Connection refused
[rosmaster.threadpool][ERROR] 2023-09-04 14:37:33,099: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1165, in single_request
    http_conn = self.send_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1278, in send_request
    self.send_content(connection, request_body)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1308, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python3.8/http/client.py", line 1251, in endheaders
    self._send_output(message_body, encode_chunked=encode_chunked)
  File "/usr/lib/python3.8/http/client.py", line 1011, in _send_output
    self.send(msg)
  File "/usr/lib/python3.8/http/client.py", line 951, in send
    self.connect()
  File "/usr/lib/python3.8/http/client.py", line 922, in connect
    self.sock = self._create_connection(
  File "/usr/lib/python3.8/socket.py", line 808, in create_connection
    raise err
  File "/usr/lib/python3.8/socket.py", line 796, in create_connection
    sock.connect(sa)
ConnectionRefusedError: [Errno 111] Connection refused

[rosmaster.master][INFO] 2023-09-04 14:37:33,229: -PUB [/rosout_agg] /rosout http://ubuntu:42673/
[rosmaster.master][INFO] 2023-09-04 14:37:33,231: -SUB [/rosout] /rosout http://ubuntu:42673/
[rosmaster.master][INFO] 2023-09-04 14:37:33,232: -SERVICE [/rosout/get_loggers] /rosout rosrpc://ubuntu:40873
[rosmaster.master][INFO] 2023-09-04 14:37:33,233: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://ubuntu:40873
[rosmaster.master][INFO] 2023-09-04 14:37:33,234: -CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.main][INFO] 2023-09-04 14:37:33,273: keyboard interrupt, will exit
[rosmaster.main][INFO] 2023-09-04 14:37:33,273: stopping master...
[rospy.core][INFO] 2023-09-04 14:37:33,274: signal_shutdown [atexit]
